"username","content","date","likes_number","post_url"
"h_f_m_m","@miss_weber I got some free data as a birthday gift last week",2023-06-19,"1","https://www.instagram.com/p/CtqAT_TxgqA/"
"miss_weber","@h_f_m_m A_loveeyes® I don't remember getting any this year. I've been a customer since 2017 and it's definitely gone done in the last year",2023-06-19,"0","https://www.instagram.com/p/CtqAT_TxgqA/"
"sam4james","@miss_weber I got some this week for my bday. So they still do them.",2023-06-19,"1","https://www.instagram.com/p/CtqAT_TxgqA/"
"brokencrayons.stillcolour","405 @llets_be_frank ðŸ§¡ðŸ§¡",2023-06-20,"2","https://www.instagram.com/p/CtqAT_TxgqA/"
"simone_dee_","233 @maggieprice1999 @daronprice",2023-06-20,"2","https://www.instagram.com/p/CtqAT_TxgqA/"
"tennisismypro","506",2023-06-25,"1","https://www.instagram.com/p/CtqAT_TxgqA/"
"jojokh669","Yeah I've been with them for 8 years. I used to rave about them. Not anymore.  IMO if asked for a review I'd drop down to a 3 from a 5 out of 5. Just not the same since being sold to Optarse. ðŸ¤¢",2023-07-19,"0","https://www.instagram.com/p/CtLu_pDMEWM/"
"catri.na","Where can I give you a testimonial? Love you guys F_redheart",2023-06-07,"1","https://www.instagram.com/p/CtLu_pDMEWM/"
"deantabone1","same i have been with them for about 7 years now, great company and have put several people onto amaysim....",2023-06-07,"2","https://www.instagram.com/p/CtLu_pDMEWM/"
"shellbeebee","Same",2023-06-08,"2","https://www.instagram.com/p/CtLu_pDMEWM/"
"m1.l.ad","@amaysim  been with you for many years but why no 5G ? Why should i pay $25 more to get 5GPlease make it more flexible or change this somehow cause I'm losing my enthusiasm A_sad6",2023-06-18,"0","https://www.instagram.com/p/CtLu_pDMEWM/"
"l.y.n.d.a.r.a.e","Is this a hit that Amaysim is donating to The Big Freeze? ðŸ™",2023-06-05,"0","https://www.instagram.com/p/Cs-3BFIIFp4/"
"sarika.sharma.7568","Mihirr Sachdeva",2023-06-04,"0","https://www.instagram.com/p/Cs-3BFIIFp4/"
"skincheckchampions","Oooooh @amaysim get in our DM's immediately",2023-07-19,"0","https://www.instagram.com/p/Cs8STc9MhKh/"
"gracieotto","ðŸ±",2023-06-04,"3","https://www.instagram.com/p/Cs8STc9MhKh/"
"bunge_burkley","I already have the hair less cat.. so I can't wait to add to it's amazement... ðŸ‘Œ",2023-06-03,"1","https://www.instagram.com/p/Cs8STc9MhKh/"
"stevegrynners","@warren.landsman",2023-06-02,"0","https://www.instagram.com/p/Cs8STc9MhKh/"
"catri.na","If Qld wins give all Qld amaysim customers extra gb and vice versa ðŸ¤ž",2023-05-31,"0","https://www.instagram.com/p/Cs5tZnQoEWS/"
"manubuga","Wonderful 7/8 years of goodness from Amaysimâ€¦",2023-05-27,"1","https://www.instagram.com/p/Css1eE7sfn3/"
"yogapirate","I have been for 12 years and get nothing, thinking of leaving",2023-05-26,"2","https://www.instagram.com/p/Css1eE7sfn3/"
"d.j.cassar_jones","Big Love to Amaysim! I've been a customer for many years and Amaysim is great. Great Customer Service.",2023-05-27,"1","https://www.instagram.com/p/Css1eE7sfn3/"
"amaysim","@d.j.cassar_jones  cheers to many more years!",2023-05-27,"1","https://www.instagram.com/p/Css1eE7sfn3/"
"xbec_starrx","I have been with amaysim over ten years",2023-05-26,"1","https://www.instagram.com/p/Css1eE7sfn3/"
"amaysim","@xbec_starrx Big Love!",2023-05-27,"0","https://www.instagram.com/p/Css1eE7sfn3/"
"skyemee","Love Amaysim but I'd love you even more if we could data share over plans. Hubby has too much, I have not enough but too big of a gap between!",2023-05-26,"0","https://www.instagram.com/p/Css1eE7sfn3/"
"chrissiescosmos","@skyemee I've been thinking this too. If we could somehow transfer some to another number when needed that would be really great.",2023-05-27,"0","https://www.instagram.com/p/Css1eE7sfn3/"
"amaysim","@skyemee We'll definitely pass on your feedback to the team â€“ our customers are the backbone of our success and we greatly appreciate any feedback and suggestions you share with us.",2023-05-27,"0","https://www.instagram.com/p/Css1eE7sfn3/"
"lisa_jane1111","I've been with amaysim since you guys first started... Absolutely fantastic",2023-05-26,"1","https://www.instagram.com/p/Css1eE7sfn3/"
"amaysim","@lisa_jane1111 Cheers to more years :)",2023-05-26,"0","https://www.instagram.com/p/Css1eE7sfn3/"
"bunge_burkley","I can't remember how long I've been a client of Amaysim, but I have 3 numbers with them.. they are great ðŸ‘",2023-05-26,"1","https://www.instagram.com/p/Css1eE7sfn3/"
"amaysim","@bunge_burkley cheers to many more years!",2023-05-27,"0","https://www.instagram.com/p/Css1eE7sfn3/"
"intheskywithdiamonds7","I have been with you for 10 years but seriously considering changing providers with this VotLTE shit",2023-05-26,"0","https://www.instagram.com/p/Css1eE7sfn3/"
"cosmic_teapot_art_studio","Paid $20 to phone and txt people whilst overseas. Didn't work and had to pay another $10 for a Sim card that would work.  Not happy Jan.",2023-05-26,"0","https://www.instagram.com/p/Css1eE7sfn3/"
"amaysim","@cosmic_teapot_art_studio the team is here to give a hand.You can shoot us a PM with your account deets, let's get this sorted. - Maine",2023-05-27,"0","https://www.instagram.com/p/Css1eE7sfn3/"
"kristyleenorman","Been with you for about 4 years. Have also converted my mother, brother, son and just signed my daughter up with you. Awesome service and great value for money",2023-05-26,"2","https://www.instagram.com/p/Css1eE7sfn3/"
"littlellomalovely","Your reception is the absolute worst! Left Belong because I thought they were bad but your guys reception is beyond Belongs and infuriatingly bad!",2023-05-25,"0","https://www.instagram.com/p/CsntmvJu7Sy/"
"debbielouise2204","Big love Amaysim",2023-05-23,"1","https://www.instagram.com/p/CslNkS2tX37/"
"yogapirate","Sell it back to u",2023-05-19,"1","https://www.instagram.com/p/Csaz6e6hXcK/"
"mr_chelsea_77","@yogapirate A_loveeyes‚",2023-05-20,"0","https://www.instagram.com/p/Csaz6e6hXcK/"
"l.y.n.d.a.r.a.e","@yogapirate great idea!",2023-05-20,"0","https://www.instagram.com/p/Csaz6e6hXcK/"
"chloeghosn","Why do i have no cell service",2023-05-21,"0","https://www.instagram.com/p/Csaz6e6hXcK/"
"amaysim","@chloeghosn Hi Chloe. Sorry to hear you're having network connection issues. We've sent you a message. Chat with us, and will help you figure out what's going on. â€“Taylor",2023-05-22,"0","https://www.instagram.com/p/Csaz6e6hXcK/"
"wozzalittlewood","Can't wait for amaysim to be available on my Apple watch",2023-05-20,"1","https://www.instagram.com/p/Csaz6e6hXcK/"
"amaysim","@wozzalittlewood Continue following us on our social channels to stay up to date with new announcements on this one. â€“Taylor",2023-05-21,"1","https://www.instagram.com/p/Csaz6e6hXcK/"
"williamgrey375","I just feel like I have over 400 gigs of wasted download...Its good for what ??",2023-05-22,"0","https://www.instagram.com/p/Csaz6e6hXcK/"
"jijoalex87","It's really not a ""real"" data bank.  The so-called data bank only exists within your current data plan and the moment you change your plan your data bank vanishes and restarts from 0.",2023-05-20,"0","https://www.instagram.com/p/Csaz6e6hXcK/"
"white_cam01","Data bank more data! Best feature ever! @amaysim",2023-05-19,"1","https://www.instagram.com/p/Csaz6e6hXcK/"
"smalleraperture","Hey, I got a plan with less data. Care to add some to my Data Bank as a gift? A_loveeyes® Thanks @amaysim.",2023-05-21,"0","https://www.instagram.com/p/Csaz6e6hXcK/"
"kirstyyoungdigitalart","D_td",2023-05-17,"1","https://www.instagram.com/p/CsVqV_NhO8_/"
"d_allacarabella","They are adorable!!! ðŸ§¡ðŸ§¡ðŸ§¡",2023-05-18,"1","https://www.instagram.com/p/CsVqV_NhO8_/"
"melbournetweens","I want one please",2023-05-17,"0","https://www.instagram.com/p/CsVqV_NhO8_/"
"amaysim","@melbournetweens Hi. Thanks for your interest. We'll check if we still have 'em in stock and update you. â€“Taylor",2023-05-18,"0","https://www.instagram.com/p/CsVqV_NhO8_/"
"bunge_burkley","Where does a Mug get one of your Mugs?",2023-05-17,"0","https://www.instagram.com/p/CsVqV_NhO8_/"
"amaysim","@bunge_burkley Hi. Thanks for your interest. We'll check if we still have 'em in stock and update you. â€“Taylor",2023-05-18,"0","https://www.instagram.com/p/CsVqV_NhO8_/"
"beppys_pics","D_td",2023-05-17,"1","https://www.instagram.com/p/CsVqV_NhO8_/"
"manubuga","How do we get one of those lovely little things #amaysimbig",2023-05-18,"0","https://www.instagram.com/p/CsVqV_NhO8_/"
"amaysim","@manubuga Lovely, yeah? We'll check if we still have 'em in stock and update you. â€“Taylor",2023-05-18,"0","https://www.instagram.com/p/CsVqV_NhO8_/"
"natashauzelac","It's so cute â˜ºï¸ I would also like one A_loveeyes…",2023-05-17,"0","https://www.instagram.com/p/CsVqV_NhO8_/"
"amaysim","@natashauzelac Adorable, right? We'll check if we still have 'em in stock and update you. â€“Taylor",2023-05-18,"0","https://www.instagram.com/p/CsVqV_NhO8_/"
"simonegracie","I want one pleeease!! I've been a customer for so long!",2023-05-17,"0","https://www.instagram.com/p/CsVqV_NhO8_/"
"amaysim","@simonegracie We appreciate your loyalty. We'll check if we still have 'em in stock and update you. â€“Taylor",2023-05-18,"0","https://www.instagram.com/p/CsVqV_NhO8_/"
"lorri_66","How do we get one please",2023-05-17,"0","https://www.instagram.com/p/CsVqV_NhO8_/"
"amaysim","@lorri_66 Hi. Thanks for your interest. We'll check if we still have 'em in stock and update you. â€“Taylor",2023-05-18,"0","https://www.instagram.com/p/CsVqV_NhO8_/"
"jojokh669","Damn missed out A_sad6",2023-05-18,"0","https://www.instagram.com/p/CsVqV_NhO8_/"
"amaysim","@jojokh669 Thanks for your interest. We'll let you know next time we have some.",2023-05-18,"0","https://www.instagram.com/p/CsVqV_NhO8_/"
"jasper_gates","Need",2023-05-17,"0","https://www.instagram.com/p/CsVqV_NhO8_/"
"amaysim","@jasper_gates Thanks for your interest. We'll check if we still have 'em in stock and update you. â€“Taylor",2023-05-18,"0","https://www.instagram.com/p/CsVqV_NhO8_/"
"rachy.kraft_larosa","How do I get one of these mugs please?",2023-05-17,"0","https://www.instagram.com/p/CsVqV_NhO8_/"
"amaysim","@rachy.kraft_larosa Hi. Thanks for your interest. We'll check if we still have 'em in stock and update you. â€“Taylor",2023-05-18,"0","https://www.instagram.com/p/CsVqV_NhO8_/"
"amaysim","Wow, we didn't realise these mugs would be so popular! Unfortunately, we're all out of stock, but we'll let you know next time we have some. Thanks!",2023-05-18,"0","https://www.instagram.com/p/CsVqV_NhO8_/"
"itsatieh","A_loveeyes‚",2023-05-17,"1","https://www.instagram.com/p/CsVqV_NhO8_/"
"white_cam01","Mugs are great. How can I buy one? @amaysim",2023-05-17,"1","https://www.instagram.com/p/CsVqV_NhO8_/"
"meetvenus","F_redheart",2023-05-18,"1","https://www.instagram.com/p/CsVqV_NhO8_/"
"justpeechi","@amaysim just wondering if the cups are in stock",2023-05-18,"0","https://www.instagram.com/p/CsVqV_NhO8_/"
"katrina.shanks","Would love a travel mug please, I've been with amaysim for years - excellent service",2023-05-19,"1","https://www.instagram.com/p/CsVqV_NhO8_/"
"a_million_memories16","How do I get one of this mugs ? #amaysimbiglove",2023-05-17,"0","https://www.instagram.com/p/CsVqV_NhO8_/"
"jeanannedenley","Love those mugs.  How do I get a couple?",2023-05-17,"0","https://www.instagram.com/p/CsVqV_NhO8_/"
"grandma0611","How do we get these mugs?",2023-05-17,"0","https://www.instagram.com/p/CsVqV_NhO8_/"
"eric_meilak","HOW DO WE GET THOSE MUGSSSEE",2023-05-17,"0","https://www.instagram.com/p/CsVqV_NhO8_/"
"ehadchiti","D_td",2023-05-17,"1","https://www.instagram.com/p/CsVqV_NhO8_/"
"harambake","D_clap",2023-05-17,"1","https://www.instagram.com/p/CsVqV_NhO8_/"
"ashbee071","How do I get those mugs?",2023-05-17,"0","https://www.instagram.com/p/CsVqV_NhO8_/"
"jeddahryanmac","D_clapD_clapD_clap",2023-05-17,"1","https://www.instagram.com/p/CsVqV_NhO8_/"
"binas_18","How do we get this been a ling standing customer",2023-05-17,"0","https://www.instagram.com/p/CsVqV_NhO8_/"
"chrismanoski","Does a customer of 12 years get one? Hit me up!",2023-05-18,"0","https://www.instagram.com/p/CsVqV_NhO8_/"
"m1kewalks","I registered for esim . Didn't get any emails . Phone doesn't work . Try to log in , it says need verification, open the verification email and press yes. Takes me back to original page that says need verification. 3 days lost phone coverage, 4 phone calls , charged for three days - and nothing",2023-05-18,"0","https://www.instagram.com/p/CsVqV_NhO8_/"
"m1kewalks","Amaysim is terrible - stay away",2023-05-18,"0","https://www.instagram.com/p/CsVqV_NhO8_/"
"m1kewalks","Don't choose amaysim",2023-05-18,"0","https://www.instagram.com/p/CsTFfL9sQN3/"
"tofi.gray","Can we use it with Apple Watches yet â€¦",2023-05-11,"1","https://www.instagram.com/p/CsGNe-buxRY/"
"rebecca_spires","@tofi.gray I was going to ask the same question!",2023-05-11,"1","https://www.instagram.com/p/CsGNe-buxRY/"
"tofi.gray","@rebecca_spires holding out for the day that the extra money spent is worth it A_sad6A_loveeyes‚",2023-05-11,"0","https://www.instagram.com/p/CsGNe-buxRY/"
"amaysim","@tofi.gray Thank you for the interest but amaysim eSIM is not yet available with wearable or smartwatch.Follow us on our social channels to stay up to date with new announcements.",2023-05-12,"1","https://www.instagram.com/p/CsGNe-buxRY/"
